time,temperature,vibration,chamber_pressure,gas_flow_sccm
2026-03-26 00:00:00,98.34046352241272,9.221260709172316,49.48311027893576,199.0391262313807
2026-03-26 00:01:00,99.56071770657122,9.296910501550787,50.08939105618019,200.14098527714387
2026-03-26 00:02:00,103.8163988755757,9.886004876514136,49.41916088218142,206.36392100242722
2026-03-26 00:03:00,97.17070488238733,9.516796726289055,48.67064272431299,195.45759007780745
2026-03-26 00:04:00,100.59309780377411,9.969656621906482,48.72459584786399,194.21416366152988
2026-03-26 00:05:00,99.01855354336627,8.895403960609688,49.48605621427379,217.58200470264282
2026-03-26 00:06:00,100.42699223497979,10.092795348223163,50.54460620543686,210.4826518118064
2026-03-26 00:07:00,99.82623195151758,10.165741258797743,48.76164377776854,197.89057160594157
2026-03-26 00:08:00,97.56214523438861,10.059752860335973,50.163147057367716,197.13823158905794
2026-03-26 00:09:00,97.95744165637029,9.498847931382423,49.08481852912216,193.83532063315457
2026-03-26 00:10:00,102.2651749244204,10.045765504857101,49.04176625361085,201.1361128512524
2026-03-26 00:11:00,101.1723461764465,10.14074486867771,51.07853975708876,210.05220711325615
2026-03-26 00:12:00,99.14888766224261,9.8625236267314,49.68640677598369,198.80185108035008
2026-03-26 00:13:00,99.50372299129619,9.843903190217347,50.85575977672518,197.553324470973
2026-03-26 00:14:00,101.32609819115383,9.438692324880497,51.11531496153984,193.59569382166694
2026-03-26 00:15:00,102.05266627709018,10.283671081342188,50.14503758854289,192.22739648429882
2026-03-26 00:16:00,99.0157219226913,10.996769486699009,51.02095342562377,199.67846941818075
2026-03-26 00:17:00,103.10052947551834,9.909479756450436,48.47124677174705,197.78230152970102
2026-03-26 00:18:00,100.0746939215897,10.539478038072016,49.60487889782471,195.40151462243927
2026-03-26 00:19:00,99.82915602257316,10.041574351459603,50.67633740788212,201.18270256985588
2026-03-26 00:20:00,99.04228616580201,9.89193605154621,50.41082700398443,197.69772630498716
2026-03-26 00:21:00,101.58388992516225,10.174620831096819,49.41841568670936,199.45946402133202
2026-03-26 00:22:00,98.88288825245192,9.899437121520641,49.57711933677436,201.0855295302377
2026-03-26 00:23:00,100.89642670098603,10.60340681343312,48.878323228597466,203.17477677447846
2026-03-26 00:24:00,96.61688505066755,11.032487748075608,51.334880665766036,194.15090207947875
2026-03-26 00:25:00,98.78722424997437,10.019667414041908,50.412475744173875,193.15094966397552
2026-03-26 00:26:00,97.99902397904546,9.95770646200496,50.62971105695616,201.54710692614444
2026-03-26 00:27:00,99.97948566730544,9.54922700917825,49.349293923332375,195.78992916396683
2026-03-26 00:28:00,98.73599119674314,10.464558527574791,49.430630700296135,200.3280798919979
2026-03-26 00:29:00,101.28839696279623,9.16420220520503,49.2259994846373,196.84356979958068
2026-03-26 00:30:00,100.22146261318093,10.056781171256262,49.40307494829435,208.2378415207274
2026-03-26 00:31:00,100.68863238639163,9.549286962736586,51.12462626703301,208.3859264368897
2026-03-26 00:32:00,101.48504503877888,9.487134347237628,49.00726549126643,196.81056219782405
2026-03-26 00:33:00,102.209403129195,9.694661471899582,49.468649326642314,202.1281425299786
2026-03-26 00:34:00,97.1156186618481,10.081721578521051,50.682275047065346,199.8312310471967
2026-03-26 00:35:00,97.44878880089439,10.559350460655052,50.719976563687766,201.48099874234612
2026-03-26 00:36:00,100.64865699840428,10.157951746553234,49.81011334365652,207.09059651335988
2026-03-26 00:37:00,98.77884710707492,9.681914701604178,50.05299963070879,206.9390306907262
2026-03-26 00:38:00,98.50547638411334,10.61329888310227,51.00982509630792,204.45337019845562
2026-03-26 00:39:00,101.60220017327194,11.373433382759021,48.731274913314444,205.99781900850746
2026-03-26 00:40:00,100.61039093892867,10.409048067700883,51.36326898558737,199.90831514290386
2026-03-26 00:41:00,100.4163956634361,9.103108129862967,49.99776360334785,201.80302681643968
2026-03-26 00:42:00,100.20211823652845,9.607699787788944,49.212029546831694,195.32340357983898
2026-03-26 00:43:00,102.536257537783,10.62951194705199,52.031072285657416,203.32676932865022
2026-03-26 00:44:00,101.94298407301433,10.539016505738314,50.88405566025704,199.09137252940286
2026-03-26 00:45:00,101.63344563825045,9.644522458858773,51.07710009408858,203.025306545672
2026-03-26 00:46:00,96.37011230508874,10.673070115960893,47.90961589351654,208.21245571680575
2026-03-26 00:47:00,101.12843588738619,9.777806978409547,50.04977389618147,196.88549379797422
2026-03-26 00:48:00,103.04588377513151,9.689806510965408,50.29212123610253,192.25354455722436
2026-03-26 00:49:00,99.13251611459496,10.433051358146104,50.38281876517076,201.97784125821914
2026-03-26 00:50:00,100.18864046137803,10.621898857373457,50.56508870834274,205.50236713818842
2026-03-26 00:51:00,100.7745335977131,10.412734331032059,48.792143275815725,204.90299420733106
2026-03-26 00:52:00,100.61713753734695,10.422332840193969,49.794487421514305,195.99426603780066
2026-03-26 00:53:00,99.51436798544032,10.5686041021904,50.641343352227615,200.7346213321941
2026-03-26 00:54:00,102.41662644181115,9.70200895633985,51.461063925605025,201.3072835690551
2026-03-26 00:55:00,99.04063775465617,9.762819545007488,49.025918778690176,201.71066018018936
2026-03-26 00:56:00,100.78893796212449,11.04251551682054,50.37697575883223,195.23390865756585
2026-03-26 00:57:00,97.50963949520481,9.406316407679872,48.348825052495684,192.23153130219526
2026-03-26 00:58:00,100.96821173344185,10.705635398648226,50.340930330142214,216.9617488135949
2026-03-26 00:59:00,97.6864066239715,10.407799522067272,49.75169025990016,196.25231989526733
2026-03-26 01:00:00,102.10332311801878,10.152037395156482,47.95258244879145,189.86950551532482
2026-03-26 01:01:00,100.89700167453569,9.071279331189533,50.31453302947279,190.0513778573048
2026-03-26 01:02:00,100.59491154549067,11.044762416854343,50.59267709272415,199.1634408512749
2026-03-26 01:03:00,101.14534348391584,10.256859591141286,50.19157906145851,200.9706145347833
2026-03-26 01:04:00,99.74140237258231,10.160431294347928,49.04175285017656,199.58381038711474
2026-03-26 01:05:00,100.39309856813266,9.878529343897,51.66094975095127,200.37980104618117
2026-03-26 01:06:00,98.49187178596608,9.803239835149,49.40923173103362,202.35482213324735
2026-03-26 01:07:00,100.2912042678599,9.692906146792708,50.25146906488556,200.13329028795988
2026-03-26 01:08:00,100.9895340720306,9.688847206236733,49.20852951679758,193.95374506898924
2026-03-26 01:09:00,97.34844593335403,10.07480135424106,50.33547021216499,203.43539857877346
2026-03-26 01:10:00,103.02052731492493,9.6660662904407,50.321473332034856,199.12359521750864
2026-03-26 01:11:00,99.80533092933767,10.498060311215603,49.702557501315745,203.6742536214317
2026-03-26 01:12:00,100.80218778076774,10.755840351818183,49.10945569531445,203.20324490856333
2026-03-26 01:13:00,95.98604040320723,10.784032124987831,51.15978152812147,206.50282489184085
2026-03-26 01:14:00,100.91466837291213,8.302711314901138,48.91751433017197,209.43724043875267
2026-03-26 01:15:00,100.46793195267537,10.394103150429505,49.47659683281295,198.66932020818027
2026-03-26 01:16:00,101.27015996107414,10.031274750530205,49.937769781672515,196.82533421405017
2026-03-26 01:17:00,99.21129855972443,9.427790000788775,49.91441780090051,203.34230417299912
2026-03-26 01:18:00,101.0874951698884,10.341239439783577,48.95831669044022,200.44390604479148
2026-03-26 01:19:00,99.41759763635126,10.132606271894684,51.16033655047756,201.59744016364908
2026-03-26 01:20:00,99.1798870885905,9.822737630818157,49.611000314936966,203.02161491002107
2026-03-26 01:21:00,98.62058183378522,9.337715965547336,49.6076359157426,199.37482081434842
2026-03-26 01:22:00,98.34700645657763,9.486584865215937,49.87475546965073,197.1357574647743
2026-03-26 01:23:00,100.5186072487154,9.854508990971683,50.55244888370239,201.66844679874563
2026-03-26 01:24:00,100.35245816473095,9.707213304617682,48.47130187437648,202.96949216976665
2026-03-26 01:25:00,100.78839033367743,9.997163695373196,48.32533955927204,196.15506562532732
2026-03-26 01:26:00,98.53729516392046,9.612120832977167,50.18202775006703,194.75303302741082
2026-03-26 01:27:00,99.96181402283021,9.99982708346691,49.33678777992263,196.29117587224195
2026-03-26 01:28:00,101.35370930443909,8.947180650487766,49.611099547122635,197.0429941428418
2026-03-26 01:29:00,104.91124994177902,10.418839757581773,48.31036921694777,204.62524019368684
2026-03-26 01:30:00,100.8904519923132,10.979207317986953,50.886184642535106,198.49402584114208
2026-03-26 01:31:00,100.071654099575,10.833929425209954,51.61689803758849,202.60866260331477
2026-03-26 01:32:00,98.5061335454575,9.984341395343604,50.897788802382586,207.13076954527753
2026-03-26 01:33:00,102.30165700471781,9.423718293265635,48.72409946927961,197.2153743538766
2026-03-26 01:34:00,102.24849443250397,9.790171682025527,50.77701111420375,211.53792192761819
2026-03-26 01:35:00,100.41049367729894,9.47943847027962,49.6837156728316,206.0040484561514
2026-03-26 01:36:00,101.88293113111129,10.0877738416491,48.781046063984384,202.2554991643403
2026-03-26 01:37:00,101.46056909556383,10.51463971535434,51.11969869527048,190.50957829890095
2026-03-26 01:38:00,102.34955169599212,10.288906469504171,49.190257968309,200.12909607731643
2026-03-26 01:39:00,98.91928089237418,10.56689349864785,50.554965431228844,204.92396045568918
